SubjID,Condition,Item,Region,GenderMatch,Referentiality,Phrase,RT,LogRT,Accuracy
1681147425,QuantificationalMatch,18,8,Yes,Quantificational,la intentaron,463,6.137727054086234,1
1681234822,QuantificationalMatch,11,4,Yes,Quantificational,ningun investigador,655,6.484635235635252,1
1681147425,QuantificationalMatch,18,10,Yes,Quantificational,desde,444,6.095824562432225,1
1681147425,QuantificationalMatch,18,11,Yes,Quantificational,el telefono,455,6.12029741895095,1
1681147425,QuantificationalMatch,18,12,Yes,Quantificational,de,450,6.1092475827643655,1
1681137579,QuantificationalMatch,13,1,Yes,Quantificational,Los candidatos,423,6.0473721790462776,1
1681137579,QuantificationalMatch,13,2,Yes,Quantificational,a los,406,6.0063531596017325,1
1681137579,QuantificationalMatch,13,3,Yes,Quantificational,que,410,6.016157159698354,1
1681236048,QuantificationalMatch,11,10,Yes,Quantificational,mediante,354,5.869296913133774,1
1681236048,QuantificationalMatch,23,12,Yes,Quantificational,de ballet.,601,6.398594934535208,1
1681236048,QuantificationalMatch,3,1,Yes,Quantificational,Las atletas,880,6.779921907472252,1
1681301571,QuantificationalMatch,1,12,Yes,Quantificational,grupo,288,5.662960480135946,1
1681301571,QuantificationalMatch,1,13,Yes,Quantificational,de debate.,268,5.5909869805108565,1
1681301571,QuantificationalMatch,13,1,Yes,Quantificational,Los candidatos,245,5.501258210544727,1
1681301571,QuantificationalMatch,13,2,Yes,Quantificational,a los,278,5.627621113690637,1
1681301571,QuantificationalMatch,13,3,Yes,Quantificational,que,269,5.594711379601839,1
1681301571,QuantificationalMatch,13,4,Yes,Quantificational,ninguna directora,253,5.53338948872752,1
1681301571,QuantificationalMatch,13,5,Yes,Quantificational,considero,274,5.6131281063880705,1
1681301571,QuantificationalMatch,13,6,Yes,Quantificational,para,297,5.6937321388027,1
1681144735,QuantificationalMatch,10,8,Yes,Quantificational,lo deberian,525,6.263398262591624,1
1681144735,QuantificationalMatch,10,9,Yes,Quantificational,abuchear,492,6.198478716492308,1
1681053639,QuantificationalMatch,16,4,Yes,Quantificational,ninguna senadora,450,6.1092475827643655,1
1681154620,QuantificationalMatch,22,6,Yes,Quantificational,en,344,5.840641657373398,1
1681154620,QuantificationalMatch,22,7,Yes,Quantificational,el conservatorio,344,5.840641657373398,1
1681154620,QuantificationalMatch,22,8,Yes,Quantificational,la intentaron,352,5.863631175598097,1
1681154620,QuantificationalMatch,22,9,Yes,Quantificational,golpear,352,5.863631175598097,1
1681154620,QuantificationalMatch,22,10,Yes,Quantificational,despues de,360,5.886104031450156,1
1681154620,QuantificationalMatch,22,11,Yes,Quantificational,las audiciones.,352,5.863631175598097,1
1681144735,QuantificationalMatch,22,10,Yes,Quantificational,despues de,423,6.0473721790462776,1
1681236048,QuantificationalMatch,19,9,Yes,Quantificational,delatar,344,5.840641657373398,1
1681044381,QuantificationalMatch,9,1,Yes,Quantificational,Las clientas,415,6.028278520230698,1
1681302079,QuantificationalMatch,10,3,Yes,Quantificational,que,221,5.3981627015177525,1
1681135974,QuantificationalMatch,18,4,Yes,Quantificational,ninguna abuela,560,6.327936783729195,1
1681154492,QuantificationalMatch,7,3,Yes,Quantificational,que,304,5.717027701406222,1
1681044051,QuantificationalMatch,15,7,Yes,Quantificational,la conferencia,737,6.602587892189336,1
1681154492,QuantificationalMatch,19,2,Yes,Quantificational,a las,288,5.662960480135946,1
1681135974,QuantificationalMatch,18,8,Yes,Quantificational,la intentaron,507,6.2285110035911835,1
1681234822,QuantificationalMatch,19,13,Yes,Quantificational,laboral.,272,5.605802066295998,1
1681234822,QuantificationalMatch,23,1,Yes,Quantificational,Las bailarinas,339,5.82600010738045,1
1681236048,QuantificationalMatch,11,2,Yes,Quantificational,a los,408,6.0112671744041615,1
1681234822,QuantificationalMatch,23,3,Yes,Quantificational,que,290,5.66988092298052,1
1681144735,QuantificationalMatch,6,12,Yes,Quantificational,Municipal.,532,6.2766434893416445,1
1681234822,QuantificationalMatch,23,6,Yes,Quantificational,durante,344,5.840641657373398,1
1681234822,QuantificationalMatch,23,7,Yes,Quantificational,la funcion,360,5.886104031450156,1
1680960537,QuantificationalMatch,24,11,Yes,Quantificational,la proxima,288,5.662960480135946,1
1681147425,QuantificationalMatch,18,13,Yes,Quantificational,la escuela.,473,6.159095388491933,1
1681147425,QuantificationalMatch,2,1,Yes,Quantificational,Los doctores,386,5.955837369464831,1
1681147425,QuantificationalMatch,2,2,Yes,Quantificational,a los,389,5.963579343618446,1
1680960537,QuantificationalMatch,4,2,Yes,Quantificational,a los,472,6.156978985585555,1
1680954397,QuantificationalMatch,9,8,Yes,Quantificational,lo quieren,281,5.638354669333745,1
1681154620,QuantificationalMatch,10,4,Yes,Quantificational,ningun actor,328,5.793013608384144,1
1681137579,QuantificationalMatch,5,5,Yes,Quantificational,ayudo,1087,6.99117688712121,1
1681236048,QuantificationalMatch,3,2,Yes,Quantificational,a las,423,6.0473721790462776,1
1681137579,QuantificationalMatch,5,7,Yes,Quantificational,el taller,500,6.214608098422191,1
1681135974,QuantificationalMatch,2,10,Yes,Quantificational,del equipo,440,6.0867747269123065,1
1681137487,QuantificationalMatch,5,7,Yes,Quantificational,el taller,341,5.831882477283517,1
1681236048,QuantificationalMatch,3,6,Yes,Quantificational,en,519,6.251903883165888,1
1681236048,QuantificationalMatch,3,7,Yes,Quantificational,el podium,491,6.19644412779452,1
1681135974,QuantificationalMatch,22,2,Yes,Quantificational,a los,454,6.118097198041348,1
1681154620,QuantificationalMatch,22,3,Yes,Quantificational,que,336,5.817111159963204,1
1681154620,QuantificationalMatch,22,4,Yes,Quantificational,ninguna directora,320,5.768320995793772,1
1681154620,QuantificationalMatch,22,5,Yes,Quantificational,admitio,336,5.817111159963204,1
1681302693,QuantificationalMatch,8,13,Yes,Quantificational,los directivos.,641,6.46302945692067,1
1680955362,QuantificationalMatch,21,11,Yes,Quantificational,para jovenes,645,6.4692503167957724,1
1681135974,QuantificationalMatch,22,8,Yes,Quantificational,la intentaron,446,6.100318952020064,1
1681135974,QuantificationalMatch,22,9,Yes,Quantificational,golpear,486,6.186208623900494,1
1681301571,QuantificationalMatch,9,3,Yes,Quantificational,que,226,5.420534999272286,1
1681301571,QuantificationalMatch,9,4,Yes,Quantificational,ningun abogado,240,5.480638923341991,1
1681236048,QuantificationalMatch,19,4,Yes,Quantificational,ninguna cocinera,338,5.823045895483019,1
1681044381,QuantificationalMatch,5,14,Yes,Quantificational,de invierno.,439,6.0844994130751715,1
1681154492,QuantificationalMatch,3,12,Yes,Quantificational,de relevos.,304,5.717027701406222,1
1681044381,QuantificationalMatch,9,2,Yes,Quantificational,a las,368,5.908082938168931,1
1681044051,QuantificationalMatch,15,4,Yes,Quantificational,ninguna presidenta,918,6.822197390620491,1
1681154620,QuantificationalMatch,18,2,Yes,Quantificational,a los,287,5.659482215759621,1
1681236048,QuantificationalMatch,19,11,Yes,Quantificational,el inspector,342,5.834810737062605,1
1681135974,QuantificationalMatch,18,6,Yes,Quantificational,desde,474,6.161207321695077,1
1681154492,QuantificationalMatch,19,3,Yes,Quantificational,que,304,5.717027701406222,1
1681154492,QuantificationalMatch,19,4,Yes,Quantificational,ninguna cocinera,364,5.8971538676367405,1
1681236048,QuantificationalMatch,11,1,Yes,Quantificational,Las asesinos,461,6.133398042996649,1
1681236048,QuantificationalMatch,23,3,Yes,Quantificational,que,455,6.12029741895095,1
1681154492,QuantificationalMatch,19,7,Yes,Quantificational,pasado,328,5.793013608384144,1
1681154492,QuantificationalMatch,19,8,Yes,Quantificational,la quieren,336,5.817111159963204,1
1681154492,QuantificationalMatch,19,9,Yes,Quantificational,delatar,320,5.768320995793772,1
1681053941,QuantificationalMatch,19,13,Yes,Quantificational,laboral.,384,5.950642552587727,1
1681053941,QuantificationalMatch,23,1,Yes,Quantificational,Las bailarinas,350,5.857933154483459,1
1681137579,QuantificationalMatch,5,4,Yes,Quantificational,ningun costurero,810,6.697034247666484,1
1681236048,QuantificationalMatch,11,8,Yes,Quantificational,lo van,401,5.993961427306569,1
1681228530,QuantificationalMatch,5,9,Yes,Quantificational,sabotear,813,6.70073110954781,1
1680954397,QuantificationalMatch,9,7,Yes,Quantificational,el tribunal,304,5.717027701406222,1
1681301571,QuantificationalMatch,1,10,Yes,Quantificational,ante,219,5.389071729816501,1
1681301571,QuantificationalMatch,1,11,Yes,Quantificational,el prestigioso,228,5.429345628954441,1
1681131922,QuantificationalMatch,8,11,Yes,Quantificational,la reunion,364,5.8971538676367405,1
1681147425,QuantificationalMatch,10,1,Yes,Quantificational,Las admiradoras,415,6.028278520230698,1
1681147425,QuantificationalMatch,10,2,Yes,Quantificational,a las,391,5.968707559985366,1
1681147425,QuantificationalMatch,10,3,Yes,Quantificational,que,380,5.940171252720432,1
1681144735,QuantificationalMatch,10,3,Yes,Quantificational,que,354,5.869296913133774,1
1681144735,QuantificationalMatch,10,4,Yes,Quantificational,ningun actor,531,6.274762021241939,1
1681144735,QuantificationalMatch,10,5,Yes,Quantificational,saludo,462,6.135564891081739,1
1681228530,QuantificationalMatch,9,2,Yes,Quantificational,a las,597,6.391917113392602,1
1681147425,QuantificationalMatch,10,8,Yes,Quantificational,lo deberian,374,5.924255797414532,1
1681301571,QuantificationalMatch,5,10,Yes,Quantificational,durante,281,5.638354669333745,1
1681147425,QuantificationalMatch,10,10,Yes,Quantificational,durante,349,5.855071922202427,1
1681144735,QuantificationalMatch,10,10,Yes,Quantificational,durante,411,6.018593214496234,1
1681147425,QuantificationalMatch,10,12,Yes,Quantificational,festival,347,5.849324779946859,1
1681053639,QuantificationalMatch,16,5,Yes,Quantificational,voto,1606,7.381501894506707,1
1681053639,QuantificationalMatch,16,6,Yes,Quantificational,en,354,5.869296913133774,1
1681053639,QuantificationalMatch,16,7,Yes,Quantificational,el pleno,310,5.736572297479192,1
1681044381,QuantificationalMatch,13,7,Yes,Quantificational,el ascenso,367,5.905361848054571,1
1681154620,QuantificationalMatch,6,1,Yes,Quantificational,Los voluntarios,312,5.7430031878094825,1
1681236048,QuantificationalMatch,19,5,Yes,Quantificational,pago,375,5.926926025970411,1
1681154620,QuantificationalMatch,6,3,Yes,Quantificational,que,296,5.69035945432406,1
1681302079,QuantificationalMatch,10,2,Yes,Quantificational,a las,240,5.480638923341991,1
1681154492,QuantificationalMatch,7,2,Yes,Quantificational,a las,288,5.662960480135946,1
1681154620,QuantificationalMatch,6,6,Yes,Quantificational,en,304,5.717027701406222,1
1681154620,QuantificationalMatch,18,3,Yes,Quantificational,que,264,5.575949103146316,1
1681154620,QuantificationalMatch,18,4,Yes,Quantificational,ninguna abuela,281,5.638354669333745,1
1681135974,QuantificationalMatch,18,7,Yes,Quantificational,Ano Nuevo,532,6.2766434893416445,1
1681234822,QuantificationalMatch,19,12,Yes,Quantificational,de seguridad,268,5.5909869805108565,1
1681236048,QuantificationalMatch,23,2,Yes,Quantificational,a las,489,6.192362489474872,1
1681154620,QuantificationalMatch,18,8,Yes,Quantificational,la intentaron,256,5.545177444479562,1
1681154492,QuantificationalMatch,7,11,Yes,Quantificational,la junta,428,6.059123195581797,1
1681154492,QuantificationalMatch,7,12,Yes,Quantificational,del jueves.,328,5.793013608384144,1
1680954397,QuantificationalMatch,13,12,Yes,Quantificational,de Recursos,352,5.863631175598097,1
1681236048,QuantificationalMatch,23,7,Yes,Quantificational,la funcion,490,6.194405391104672,1
1680954397,QuantificationalMatch,17,1,Yes,Quantificational,Las futbolistas,338,5.823045895483019,1
1681053941,QuantificationalMatch,23,2,Yes,Quantificational,a las,312,5.7430031878094825,1
1680960537,QuantificationalMatch,24,12,Yes,Quantificational,consulta online.,351,5.860786223465865,1
1681236048,QuantificationalMatch,11,9,Yes,Quantificational,a despistar,367,5.905361848054571,1
1681301571,QuantificationalMatch,1,9,Yes,Quantificational,presentar,205,5.3230099791384085,1
1681236048,QuantificationalMatch,23,11,Yes,Quantificational,del espectaculo,483,6.180016653652572,1
1681301571,QuantificationalMatch,21,12,Yes,Quantificational,artistas.,373,5.921578419643816,1
1681135988,QuantificationalMatch,10,7,Yes,Quantificational,la premier,176,5.170483995038151,1
1681135988,QuantificationalMatch,10,8,Yes,Quantificational,lo deberian,243,5.493061443340548,1
1681135988,QuantificationalMatch,10,9,Yes,Quantificational,abuchear,225,5.41610040220442,1
1681135988,QuantificationalMatch,10,10,Yes,Quantificational,durante,191,5.25227342804663,1
1681135988,QuantificationalMatch,10,11,Yes,Quantificational,el proximo,217,5.37989735354046,1
1681135988,QuantificationalMatch,10,12,Yes,Quantificational,festival,190,5.247024072160486,1
1681135988,QuantificationalMatch,10,13,Yes,Quantificational,de cine.,204,5.318119993844216,1
1681135988,QuantificationalMatch,14,1,Yes,Quantificational,Los cientificos,208,5.337538079701318,1
1681135988,QuantificationalMatch,14,2,Yes,Quantificational,a los,232,5.44673737166631,1
1681147425,QuantificationalMatch,10,9,Yes,Quantificational,abuchear,357,5.877735781779639,1
1681135988,QuantificationalMatch,14,4,Yes,Quantificational,ninguna alumna,228,5.429345628954441,1
1681135988,QuantificationalMatch,14,5,Yes,Quantificational,escucho,241,5.484796933490655,1
1681135988,QuantificationalMatch,14,6,Yes,Quantificational,en,215,5.3706380281276624,1
1681135988,QuantificationalMatch,14,7,Yes,Quantificational,el laboratorio,222,5.402677381872279,1
1681135988,QuantificationalMatch,14,8,Yes,Quantificational,la deberian,398,5.986452005284438,1
1680959060,QuantificationalMatch,13,3,Yes,Quantificational,que,390,5.966146739123692,1
1681053639,QuantificationalMatch,4,9,Yes,Quantificational,asesinar,396,5.981414211254481,1
1681053639,QuantificationalMatch,4,10,Yes,Quantificational,delante,467,6.1463292576688975,1
1681154620,QuantificationalMatch,6,2,Yes,Quantificational,a los,344,5.840641657373398,1
1681044381,QuantificationalMatch,13,10,Yes,Quantificational,ante,368,5.908082938168931,1
1681154492,QuantificationalMatch,7,1,Yes,Quantificational,Las mujeres,323,5.777652323222656,1
1681044381,QuantificationalMatch,13,12,Yes,Quantificational,de Recursos,377,5.932245187448011,1
1681053639,QuantificationalMatch,16,13,Yes,Quantificational,del Senado.,365,5.8998973535824915,1
1681154620,QuantificationalMatch,6,7,Yes,Quantificational,la comisaria,304,5.717027701406222,1
1681154620,QuantificationalMatch,6,8,Yes,Quantificational,lo intentaron,336,5.817111159963204,1
1681154620,QuantificationalMatch,18,5,Yes,Quantificational,ve,264,5.575949103146316,1
1681154620,QuantificationalMatch,18,6,Yes,Quantificational,desde,280,5.634789603169249,1
1681044381,QuantificationalMatch,17,5,Yes,Quantificational,patrocina,440,6.0867747269123065,0
1681154620,QuantificationalMatch,6,12,Yes,Quantificational,Municipal.,288,5.662960480135946,1
1681154620,QuantificationalMatch,18,9,Yes,Quantificational,llamar,304,5.717027701406222,1
1681154620,QuantificationalMatch,18,10,Yes,Quantificational,desde,264,5.575949103146316,1
1681154620,QuantificationalMatch,18,11,Yes,Quantificational,el telefono,280,5.634789603169249,1
1681154620,QuantificationalMatch,18,12,Yes,Quantificational,de,280,5.634789603169249,1
1681154620,QuantificationalMatch,18,13,Yes,Quantificational,la escuela.,304,5.717027701406222,1
1680954397,QuantificationalMatch,17,2,Yes,Quantificational,a las,291,5.673323267171493,1
1681301571,QuantificationalMatch,1,7,Yes,Quantificational,anteriores,230,5.438079308923196,1
1680960537,QuantificationalMatch,4,1,Yes,Quantificational,Los espias,656,6.486160788944089,1
1680954397,QuantificationalMatch,17,4,Yes,Quantificational,ninguna inversora,603,6.401917196727186,1
1681228530,QuantificationalMatch,5,7,Yes,Quantificational,el taller,737,6.602587892189336,1
1681228530,QuantificationalMatch,5,8,Yes,Quantificational,lo quieren,855,6.75110146893676,1
1681234822,QuantificationalMatch,23,10,Yes,Quantificational,despues,293,5.680172609017068,1
1681234822,QuantificationalMatch,23,11,Yes,Quantificational,del espectaculo,373,5.921578419643816,1
1681137579,QuantificationalMatch,5,6,Yes,Quantificational,en,717,6.57507584059962,1
1681135988,QuantificationalMatch,22,2,Yes,Quantificational,a los,212,5.356586274672012,1
1681135988,QuantificationalMatch,22,3,Yes,Quantificational,que,206,5.327876168789581,1
1681135974,QuantificationalMatch,2,11,Yes,Quantificational,sanitario,499,6.212606095751519,1
1681135974,QuantificationalMatch,2,12,Yes,Quantificational,de emergencias.,450,6.1092475827643655,1
1681135974,QuantificationalMatch,22,1,Yes,Quantificational,Los musicos,464,6.139884552226255,1
1681135988,QuantificationalMatch,22,6,Yes,Quantificational,en,349,5.855071922202427,1
1681135988,QuantificationalMatch,14,3,Yes,Quantificational,que,224,5.4116460518550396,1
